datetime,coal_mwh,hydro_mwh,natural_gas_mwh,nuclear_mwh,other_sources_mwh,solar_mwh,wind_mwh,demand_mwh
2021-09-27 08:00:00,6229,7,7752,5037,73,0,17617,36853
2021-09-27 07:00:00,6534,31,7912,5037,85,0,18235,38061
2021-09-27 06:00:00,7227,9,8605,5036,95,0,18972,39990
2021-09-27 05:00:00,7946,8,9957,5035,106,0,19390,42826
2021-09-27 04:00:00,8076,8,13738,5034,106,0,19017,46320
2021-09-27 03:00:00,8465,8,18160,5033,107,0,17646,49470
2021-09-27 02:00:00,9392,10,23418,5033,111,0,14240,52144
2021-09-27 01:00:00,10403,54,28092,5032,141,217,9971,53898
2021-09-27 00:00:00,10486,54,27776,5031,132,3129,9296,55989
2021-09-26 23:00:00,10553,54,27870,5031,135,5859,8268,57662
2021-09-26 22:00:00,10507,54,27709,5030,140,6510,7622,57549
2021-09-26 21:00:00,10421,47,26335,5031,130,6729,7525,56231
2021-09-26 20:00:00,9598,8,25494,5033,122,6486,7475,54143
2021-09-26 19:00:00,8838,8,22813,5037,94,6676,8085,51458
2021-09-26 18:00:00,8708,19,19529,5040,74,6542,8639,48364
2021-09-26 17:00:00,8704,94,16848,5041,65,6577,7918,45051
2021-09-26 16:00:00,8416,146,14279,5040,85,5809,8090,41683
2021-09-26 15:00:00,7940,84,12084,5040,88,5286,7834,38398
2021-09-26 14:00:00,7040,75,9418,5040,70,2409,11345,35593
2021-09-26 13:00:00,6995,51,8935,5041,70,79,12286,33812
2021-09-26 12:00:00,6696,51,8365,5040,71,0,13046,33645
2021-09-26 11:00:00,6080,51,8118,5039,76,0,13641,33466
2021-09-26 10:00:00,5844,43,7989,5039,69,0,14142,33632
2021-09-26 09:00:00,6386,8,7972,5038,71,0,14251,34233
2021-09-26 08:00:00,7300,9,8011,5039,72,0,14277,35213
2021-09-26 07:00:00,7706,34,8797,5038,91,0,14621,36663
2021-09-26 06:00:00,8168,11,10237,5038,85,0,14724,38708
2021-09-26 05:00:00,8591,10,12509,5037,90,0,15001,41265
2021-09-26 04:00:00,8703,10,15472,5036,104,0,14721,44079
2021-09-26 03:00:00,8691,10,19653,5036,94,0,13215,46741
2021-09-26 02:00:00,9151,14,24255,5035,131,0,10663,49293
2021-09-26 01:00:00,10473,55,28266,5033,131,145,7397,51540
2021-09-26 00:00:00,10494,56,30304,5032,139,2239,6052,54262
2021-09-25 23:00:00,10592,56,30623,5032,132,5107,4865,56281
2021-09-25 22:00:00,10702,56,30697,5032,148,5962,3865,56459
2021-09-25 21:00:00,10716,55,29367,5032,147,6356,3513,55260
2021-09-25 20:00:00,10612,13,27199,5034,125,6617,3385,53056
2021-09-25 19:00:00,9900,18,25838,5035,89,6683,2809,50408
2021-09-25 18:00:00,9258,52,25017,5036,79,6599,1386,47464
2021-09-25 17:00:00,9121,91,23046,5036,79,6329,801,44543
2021-09-25 16:00:00,8732,135,20006,5037,106,6177,1371,41600
2021-09-25 15:00:00,8668,82,16916,5038,96,5846,2163,38744
2021-09-25 14:00:00,8709,39,15701,5038,91,2579,4112,36174
2021-09-25 13:00:00,8632,55,15283,5037,97,83,5245,34470
2021-09-25 12:00:00,8068,56,14350,5037,105,0,6299,33953
2021-09-25 11:00:00,7765,48,12449,5036,102,0,7776,33215
2021-09-25 10:00:00,7764,48,10920,5035,109,0,9140,33056
2021-09-25 09:00:00,7644,13,9917,5035,102,0,10731,33442
2021-09-25 08:00:00,7528,14,9811,5035,106,0,11916,34415
2021-09-25 07:00:00,7631,34,10822,5034,104,0,12268,35886
2021-09-25 06:00:00,8036,13,12425,5034,107,0,12263,37863
2021-09-25 05:00:00,9240,13,13644,5033,125,0,12176,40459
2021-09-25 04:00:00,9156,13,16519,5033,131,0,12121,43341
2021-09-25 03:00:00,9000,13,20544,5032,102,0,11000,45973
2021-09-25 02:00:00,10248,15,24206,5031,101,0,8526,48464
2021-09-25 01:00:00,10736,58,28361,5031,104,254,5521,50347
2021-09-25 00:00:00,10773,58,29231,5031,136,2764,4399,52748
2021-09-24 23:00:00,10710,59,29626,5030,119,4781,4310,54813
2021-09-24 22:00:00,10730,61,29023,5031,134,5640,4748,55388
2021-09-24 21:00:00,10662,57,26838,5031,111,6102,5266,54089
2021-09-24 20:00:00,10092,15,25778,5031,110,6045,5091,52184
2021-09-24 19:00:00,9652,13,24369,5032,116,5914,4616,49729
2021-09-24 18:00:00,9214,22,21900,5033,104,5948,4842,47055
2021-09-24 17:00:00,8785,93,19134,5033,135,5263,6345,44791
2021-09-24 16:00:00,8548,145,16353,5033,107,4220,8193,42603
2021-09-24 15:00:00,8533,119,14292,5033,115,3784,8545,40458
2021-09-24 14:00:00,8197,74,10981,5033,119,2035,12307,38765
2021-09-24 13:00:00,8011,54,9837,5032,97,94,14270,37845
2021-09-24 12:00:00,6992,46,9050,5032,106,0,15233,36915
2021-09-24 11:00:00,5241,11,8158,5031,101,0,15420,34415
2021-09-24 10:00:00,4760,10,7689,5030,96,0,15068,33051
2021-09-24 09:00:00,4333,10,7349,5030,92,0,15706,32889
2021-09-24 08:00:00,4380,10,7284,5029,99,0,16288,33465
2021-09-24 07:00:00,4877,30,7323,5028,97,0,16895,34647
2021-09-24 06:00:00,5607,11,7626,5028,119,0,17660,36462
2021-09-24 05:00:00,6670,10,8754,5027,129,0,18324,39056
2021-09-24 04:00:00,8232,13,11389,5027,124,0,17847,42457
2021-09-24 03:00:00,8807,13,15986,5026,130,0,15831,45845
2021-09-24 02:00:00,9338,16,21178,5025,107,0,12621,48545
2021-09-24 01:00:00,10693,58,25287,5023,103,357,8433,50312
2021-09-24 00:00:00,10666,58,25630,5021,116,3382,7400,52618
2021-09-23 23:00:00,10645,58,25870,5020,121,5772,6970,54442
2021-09-23 22:00:00,10652,58,25769,5023,125,6086,6779,54302
2021-09-23 21:00:00,10112,58,24383,5026,115,6487,6615,52610
2021-09-23 20:00:00,9344,57,23134,5028,102,6598,6353,50389
2021-09-23 19:00:00,8948,13,20425,5025,92,6672,6802,47959
2021-09-23 18:00:00,8787,20,17124,5023,98,6708,8038,45709
2021-09-23 17:00:00,8278,93,14018,5024,114,6323,10085,43720
2021-09-23 16:00:00,8217,144,12095,5025,116,5545,10875,41710
2021-09-23 15:00:00,8071,117,10976,5025,115,6003,9531,39864
2021-09-23 14:00:00,7407,71,10146,5025,105,2558,12640,38306
2021-09-23 13:00:00,8345,55,10113,5025,91,115,13472,37419
2021-09-23 12:00:00,7808,12,10063,5024,101,0,13312,36526
2021-09-23 11:00:00,6501,11,8934,5023,100,0,13171,34095
2021-09-23 10:00:00,5392,11,8621,5023,93,0,13333,32830
2021-09-23 09:00:00,5676,11,8645,5023,86,0,12734,32532
2021-09-23 08:00:00,6522,12,8879,5022,90,0,12065,33037
2021-09-23 07:00:00,7394,31,9728,5024,92,0,11336,34129
2021-09-23 06:00:00,8120,11,11937,5024,95,0,10027,35817
2021-09-23 05:00:00,8787,11,15917,5024,120,0,8301,38314
2021-09-23 04:00:00,9696,11,20267,5024,116,0,6572,41794
2021-09-23 03:00:00,10388,11,24984,5022,138,0,5134,45454
2021-09-23 02:00:00,10573,25,29039,5022,143,1,3734,48447
2021-09-23 01:00:00,10565,63,31698,5021,165,286,2290,50172
2021-09-23 00:00:00,10717,58,30231,5021,285,3505,2227,52031
2021-09-22 23:00:00,10805,58,28403,5021,181,6379,2754,53504
2021-09-22 22:00:00,10510,57,27748,5020,205,6796,3032,53188
2021-09-22 21:00:00,9273,57,26511,5020,167,6895,3996,51850
2021-09-22 20:00:00,8970,57,24249,5020,153,6955,4969,50267
2021-09-22 19:00:00,8800,13,21911,5019,182,6877,5690,48447
2021-09-22 18:00:00,8417,20,20306,5021,162,6682,6026,46574
2021-09-22 17:00:00,8269,91,18372,5023,94,6659,6494,44942
2021-09-22 16:00:00,8223,144,17083,5020,97,6711,6300,43279
2021-09-22 15:00:00,8669,117,16423,5015,121,6298,5315,41892
2021-09-22 14:00:00,9417,73,17412,5013,89,2805,5816,40614
2021-09-22 13:00:00,9158,45,19364,5011,102,110,6362,40193
2021-09-22 12:00:00,8522,10,19652,5010,99,0,6320,39654
2021-09-22 11:00:00,8208,11,17218,5008,105,0,7208,37796
2021-09-22 10:00:00,7944,11,16349,5007,91,0,7604,37045
2021-09-22 09:00:00,8036,10,16764,5006,89,0,7522,37441
2021-09-22 08:00:00,8146,10,16934,5005,97,0,8451,38631
2021-09-22 07:00:00,9359,29,17496,5006,91,0,8512,40484
2021-09-22 06:00:00,9219,10,18650,5005,115,0,10003,42994
2021-09-22 05:00:00,10006,9,20406,5004,106,0,10757,46340
2021-09-22 04:00:00,10929,9,22888,5002,115,0,11417,50369
2021-09-22 03:00:00,11196,9,26323,5000,104,0,11600,54242
2021-09-22 02:00:00,11285,15,29831,4998,134,0,10953,57259
2021-09-22 01:00:00,11167,59,29580,4998,157,333,12934,59193
2021-09-22 00:00:00,11156,79,27566,4999,176,1548,16259,61681
2021-09-21 23:00:00,11167,81,28689,4999,191,2083,16987,64278
2021-09-21 22:00:00,11135,82,29534,5000,149,2167,17417,65490
2021-09-21 21:00:00,11020,84,29648,5000,142,2297,17344,65538
2021-09-21 20:00:00,11156,82,29313,5001,148,2135,16858,64603
2021-09-21 19:00:00,11149,21,27700,5001,159,2133,16983,63005
2021-09-21 18:00:00,11132,26,25010,5000,162,2097,17144,60504
2021-09-21 17:00:00,10670,78,22761,4999,223,2003,17019,57582
2021-09-21 16:00:00,10106,131,20387,4999,154,1664,17034,54425
2021-09-21 15:00:00,9881,103,18450,5000,125,1639,16846,51882
2021-09-21 14:00:00,10274,60,16993,5000,122,1032,16342,49650
2021-09-21 13:00:00,9974,52,16806,4999,116,47,16944,48862
2021-09-21 12:00:00,10033,17,16209,4998,110,0,17116,48660
2021-09-21 11:00:00,9771,17,14035,4998,113,0,17498,46675
2021-09-21 10:00:00,9064,17,13103,4997,116,0,18026,45556
2021-09-21 09:00:00,8745,17,13778,4997,116,0,17760,45642
2021-09-21 08:00:00,9142,17,15258,4996,121,0,16944,46679
2021-09-21 07:00:00,9722,18,16571,5013,115,0,16648,48294
2021-09-21 06:00:00,10804,17,17638,5018,123,0,16848,50637
2021-09-21 05:00:00,10954,16,20274,5018,118,0,17212,53947
2021-09-21 04:00:00,11116,15,24059,5017,136,0,17332,57978
2021-09-21 03:00:00,11096,14,29159,5017,136,0,16326,62096
2021-09-21 02:00:00,10929,17,34375,5008,138,0,15115,65479
2021-09-21 01:00:00,10811,63,38289,5000,163,249,13048,67726
2021-09-21 00:00:00,10831,88,40559,5001,177,2403,10998,70185
2021-09-20 23:00:00,11003,90,41166,5002,175,4559,9304,71599
2021-09-20 22:00:00,11151,89,41029,5003,182,5188,8699,71931
2021-09-20 21:00:00,11251,90,40678,5005,213,5483,8776,71937
2021-09-20 20:00:00,11227,93,38908,5006,235,5868,9515,71121
2021-09-20 19:00:00,11229,30,35836,5005,186,6082,10231,68635
2021-09-20 18:00:00,11212,31,31183,5004,170,6378,10813,64681
2021-09-20 17:00:00,10675,79,25548,5006,187,6341,12546,60345
2021-09-20 16:00:00,10200,132,21097,5005,154,5507,13819,56032
2021-09-20 15:00:00,9746,105,18627,5005,155,4453,13520,51611
2021-09-20 14:00:00,9724,63,15452,5004,133,2045,15700,48164
2021-09-20 13:00:00,9532,55,14179,5003,123,85,17574,46566
2021-09-20 12:00:00,8928,20,13663,5002,112,0,17425,45669
2021-09-20 11:00:00,8546,21,11942,5002,123,0,17255,43509
2021-09-20 10:00:00,8410,20,10588,5001,116,0,17550,42311
2021-09-20 09:00:00,8330,21,10429,4999,114,0,17954,42347
2021-09-20 08:00:00,8405,21,11032,4998,117,0,18485,43268
2021-09-20 07:00:00,8727,21,11868,4997,127,0,18648,44922
2021-09-20 06:00:00,8910,21,13451,4995,130,0,19217,47188
2021-09-20 05:00:00,9625,21,16221,4993,130,0,19117,50384
2021-09-20 04:00:00,9772,21,21194,4994,120,0,17692,54228
2021-09-20 03:00:00,10079,21,27032,4993,124,0,15141,57958
2021-09-20 02:00:00,10983,26,32719,4994,128,0,11695,61105
2021-09-20 01:00:00,11154,71,37589,5000,184,430,8313,63173
2021-09-20 00:00:00,11189,93,38221,5006,239,3520,6709,65422
2021-09-19 23:00:00,11192,97,39348,5011,165,5430,5414,67048
2021-09-19 22:00:00,11253,98,39826,5014,175,5855,4219,66941
2021-09-19 21:00:00,11235,98,39454,5014,184,5993,3516,65808
2021-09-19 20:00:00,11159,95,38019,5016,179,6122,3061,63940
2021-09-19 19:00:00,11119,23,35881,5017,165,6104,2837,61459
2021-09-19 18:00:00,11128,28,32476,5018,131,6338,3018,58185
2021-09-19 17:00:00,10583,85,28124,5017,130,6595,3531,54130
2021-09-19 16:00:00,9491,144,24660,5016,119,6812,3359,49547
2021-09-19 15:00:00,9322,113,21733,5015,121,6101,2488,44963
2021-09-19 14:00:00,9164,66,19009,5014,113,2761,4359,40758
2021-09-19 13:00:00,9034,95,18439,5014,125,94,5234,38548
2021-09-19 12:00:00,8485,60,18715,5014,116,0,5543,38478
2021-09-19 11:00:00,8222,59,18401,5013,116,0,6099,38427
2021-09-19 10:00:00,8271,59,18545,5011,117,0,6279,38800
2021-09-19 09:00:00,8541,59,18849,5011,117,0,6545,39640
2021-09-19 08:00:00,9176,59,18972,5010,136,0,7141,41009
2021-09-19 07:00:00,10094,59,19829,5010,124,0,7305,42843
2021-09-19 06:00:00,10371,59,21660,5011,127,0,7496,45206
2021-09-19 05:00:00,10501,24,24520,5013,128,0,7404,48112
2021-09-19 04:00:00,10541,22,27353,5014,144,0,7579,51219
2021-09-19 03:00:00,10473,22,30806,5017,153,0,7448,54338
2021-09-19 02:00:00,10559,25,34289,5019,170,0,6745,57176
2021-09-19 01:00:00,10598,70,37533,5020,167,312,5619,59620
2021-09-19 00:00:00,10592,89,39216,5019,189,2396,4863,62547
2021-09-18 23:00:00,10604,89,40075,5021,190,4162,4201,64560
2021-09-18 22:00:00,10553,92,40258,5024,226,4970,3548,65007
2021-09-18 21:00:00,10629,88,40434,5024,204,5102,2597,64425
2021-09-18 20:00:00,10622,88,39059,5024,186,5984,1815,63181
2021-09-18 19:00:00,10592,25,38205,5024,270,6139,1231,61729
2021-09-18 18:00:00,10609,26,35964,5023,177,6213,946,59169
2021-09-18 17:00:00,10619,77,32948,5022,171,6221,696,55702
2021-09-18 16:00:00,10566,128,28549,5022,147,6137,863,51410
2021-09-18 15:00:00,10046,101,25233,5020,119,5315,1001,46850
2021-09-18 14:00:00,9419,62,23147,5020,111,2392,2399,42692
2021-09-18 13:00:00,9386,88,21938,5019,112,90,3522,40313
2021-09-18 12:00:00,8637,88,20255,5017,126,0,5121,39755
2021-09-18 11:00:00,8352,53,19039,5015,118,0,6128,39222
2021-09-18 10:00:00,8401,53,18650,5014,114,0,6474,39223
2021-09-18 09:00:00,8890,53,19279,5013,127,0,6132,40011
2021-09-18 08:00:00,9563,53,19301,5012,118,0,6814,41375
2021-09-18 07:00:00,8717,54,19464,5010,144,0,9359,43163
2021-09-18 06:00:00,8907,54,19948,5009,142,0,11278,45849
2021-09-18 05:00:00,9919,17,21465,5009,135,0,12359,49185
2021-09-18 04:00:00,10002,16,24075,5011,168,0,13040,52614
2021-09-18 03:00:00,9908,19,27484,5014,166,0,13095,56021
2021-09-18 02:00:00,10425,62,33035,5019,161,0,9874,58985
2021-09-18 01:00:00,10555,64,38284,5020,184,383,6341,61470
2021-09-18 00:00:00,10437,87,39861,5021,179,3429,4898,64555
2021-09-17 23:00:00,10458,88,41077,5022,183,5433,4115,66977
2021-09-17 22:00:00,10636,87,41090,5021,196,5862,4049,67298
2021-09-17 21:00:00,10664,87,40349,5022,208,5954,3847,66298
2021-09-17 20:00:00,10653,82,38594,5023,187,6150,4012,64527
2021-09-17 19:00:00,10409,61,35904,5025,176,6031,4571,61900
2021-09-17 18:00:00,10366,24,30962,5026,206,6445,5667,58578
2021-09-17 17:00:00,9942,56,26166,5029,156,6666,7339,55333
2021-09-17 16:00:00,9630,56,22214,5030,151,6494,8445,51919
2021-09-17 15:00:00,9118,96,20103,5030,128,5943,7676,48106
2021-09-17 14:00:00,9137,50,18250,5031,121,2771,9318,44824
2021-09-17 13:00:00,9193,19,17236,5032,134,104,11432,43263
2021-09-17 12:00:00,8524,19,15834,5034,129,0,12336,42434
2021-09-17 11:00:00,8165,19,13220,5035,122,0,13021,40148
2021-09-17 10:00:00,8039,18,11490,5033,120,0,13913,39178
2021-09-17 09:00:00,7887,18,10996,5032,124,0,14616,39240
2021-09-17 08:00:00,8047,19,11254,5032,124,0,15198,40241
2021-09-17 07:00:00,8327,20,12378,5031,128,0,15253,41706
2021-09-17 06:00:00,9163,20,14292,5031,132,0,14692,43900
2021-09-17 05:00:00,10101,19,16817,5031,157,0,14348,47040
2021-09-17 04:00:00,10185,21,20953,5031,154,0,13724,50634
2021-09-17 03:00:00,10252,24,25812,5031,187,0,12260,54131
2021-09-17 02:00:00,10385,28,30907,5032,206,0,9609,56807
2021-09-17 01:00:00,10581,68,34021,5033,221,533,7039,58161
2021-09-17 00:00:00,10625,86,33635,5034,234,3869,5923,59993
2021-09-16 23:00:00,10553,86,34397,5034,177,5683,5198,61633
2021-09-16 22:00:00,10504,91,34919,5035,175,6167,4682,61913
2021-09-16 21:00:00,10507,91,34421,5035,190,6168,4369,60988
2021-09-16 20:00:00,10497,89,33072,5035,165,6373,4186,59570
2021-09-16 19:00:00,10461,24,30753,5032,172,6550,4382,57402
2021-09-16 18:00:00,10260,45,27671,5031,173,6563,4900,54667
2021-09-16 17:00:00,9710,130,24140,5030,219,6736,5630,51689
2021-09-16 16:00:00,9273,103,21295,5031,167,6607,6278,48659
2021-09-16 15:00:00,9232,54,19053,5031,163,5981,5742,45464
2021-09-16 14:00:00,9245,51,18855,5031,115,2828,6338,42767
2021-09-16 13:00:00,9463,76,18655,5031,82,122,7482,41424
2021-09-16 12:00:00,8753,42,18178,5031,90,0,7880,40525
2021-09-16 11:00:00,8396,42,15412,5030,82,0,8558,38085
2021-09-16 10:00:00,8365,41,13171,5031,78,0,9783,37010
2021-09-16 09:00:00,8318,41,12624,5030,78,0,10572,37181
2021-09-16 08:00:00,8296,75,12741,5030,92,0,11336,38087
2021-09-16 07:00:00,8389,41,14016,5030,81,0,11597,39673
2021-09-16 06:00:00,9431,42,15846,5030,82,0,11016,41964
2021-09-16 05:00:00,10664,5,18429,5030,81,0,10241,45009
2021-09-16 04:00:00,10676,4,22997,5029,127,0,9312,48626
2021-09-16 03:00:00,10609,5,28671,5028,150,0,7462,52260
2021-09-16 02:00:00,10611,9,34100,5029,137,0,4935,55018
2021-09-16 01:00:00,10497,53,36889,5029,163,526,2925,56319
2021-09-16 00:00:00,10295,70,36410,5029,187,3768,2111,57935
2021-09-15 23:00:00,10219,74,36195,5029,152,5579,1991,59151
2021-09-15 22:00:00,10010,74,35860,5030,158,5876,2046,58872
2021-09-15 21:00:00,10138,73,34219,5029,156,6027,2134,57613
2021-09-15 20:00:00,10360,70,31663,5030,144,6181,2429,55847
2021-09-15 19:00:00,10481,49,28942,5029,138,6265,2933,53787
2021-09-15 18:00:00,10461,35,26120,5029,139,6376,2998,51165
2021-09-15 17:00:00,10433,79,24527,5029,153,6371,2551,49039
2021-09-15 16:00:00,10426,98,23014,5029,174,6005,2242,46899
2021-09-15 15:00:00,10395,54,21650,5032,174,4807,2384,44701
2021-09-15 14:00:00,10416,57,21821,5040,203,2013,2898,43009
2021-09-15 13:00:00,10255,52,22220,5039,206,81,3603,42023
2021-09-15 12:00:00,10254,52,21164,5038,210,0,3602,40940
2021-09-15 11:00:00,10061,52,18947,5039,209,0,3469,38583
2021-09-15 10:00:00,9647,52,17330,5039,199,0,4456,37449
2021-09-15 09:00:00,9202,52,16732,5039,201,0,5574,37322
2021-09-15 08:00:00,9071,52,15455,5039,200,0,7564,37994
2021-09-15 07:00:00,9419,52,14534,5039,180,0,9418,39204
2021-09-15 06:00:00,9321,52,15005,5039,192,0,10774,40990
2021-09-15 05:00:00,9579,14,16409,5034,175,0,11946,43650
2021-09-15 04:00:00,9946,14,19122,5032,159,0,12453,47025
2021-09-15 03:00:00,10216,14,22812,5032,149,0,11621,50219
2021-09-15 02:00:00,10399,17,27609,5032,144,0,8820,52437
2021-09-15 01:00:00,10384,60,30175,5032,152,568,6493,53223
2021-09-15 00:00:00,10368,60,29994,5032,163,3778,5137,54493
2021-09-14 23:00:00,10340,60,30751,5032,156,5605,3893,55588
2021-09-14 22:00:00,10321,75,31187,5032,158,6021,3114,55691
2021-09-14 21:00:00,10272,95,30638,5032,179,6160,2801,54875
2021-09-14 20:00:00,10195,78,29593,5032,113,6160,2878,53694
2021-09-14 19:00:00,10066,52,28228,5032,42,6184,2913,52207
2021-09-14 18:00:00,10077,18,26302,5032,41,6213,2882,50560
2021-09-14 17:00:00,9948,87,23124,5031,42,6355,3609,48203
2021-09-14 16:00:00,9279,139,19737,5030,79,6447,5022,45583
2021-09-14 15:00:00,9020,112,17256,5030,91,5647,5860,42874
2021-09-14 14:00:00,8934,67,16245,5029,101,2525,7433,40597
2021-09-14 13:00:00,8927,44,15448,5029,137,95,9497,39493
2021-09-14 12:00:00,8162,18,14921,5029,138,0,10131,38703
2021-09-14 11:00:00,7706,15,13391,5029,200,0,10511,37465
2021-09-14 10:00:00,7739,18,12162,5029,291,0,11556,37384
2021-09-14 09:00:00,7591,18,11610,5028,276,0,12583,37694
2021-09-14 08:00:00,7583,19,11569,5028,275,0,13525,38590
2021-09-14 07:00:00,7971,31,11805,5026,130,0,13935,39655
2021-09-14 06:00:00,8883,13,13116,5026,136,0,14218,41833
2021-09-14 05:00:00,9416,8,15070,5025,173,0,14397,44524
2021-09-14 04:00:00,9485,10,18812,5023,199,0,14041,47929
2021-09-14 03:00:00,9674,17,23701,5023,185,0,12407,51195
2021-09-14 02:00:00,9716,24,28569,5020,171,0,9620,53516
2021-09-14 01:00:00,9683,68,30642,5020,182,638,7793,54576
2021-09-14 00:00:00,9720,62,28974,5018,175,3774,8139,56302
2021-09-13 23:00:00,9656,62,28353,5017,174,5688,8299,57637
2021-09-13 22:00:00,9670,62,27818,5016,181,5923,8699,57512
2021-09-13 21:00:00,9698,61,26548,5015,174,6010,8920,56461
2021-09-13 20:00:00,9767,61,25781,5014,161,5926,8482,55607
2021-09-13 19:00:00,9735,61,25409,5014,205,6046,7668,54403
2021-09-13 18:00:00,9755,18,24696,5014,189,6166,7395,53287
2021-09-13 17:00:00,9698,56,22664,5013,162,6310,7572,51619
2021-09-13 16:00:00,9698,105,20590,5013,170,6126,7783,49530
2021-09-13 15:00:00,9757,102,19712,5013,175,5332,7236,47467
2021-09-13 14:00:00,9493,43,18717,5012,145,2307,9529,45864
2021-09-13 13:00:00,9253,57,18962,5011,126,80,10855,45108
2021-09-13 12:00:00,8912,58,17668,5011,114,0,11485,44061
2021-09-13 11:00:00,8294,49,15127,5011,113,0,12169,41577
2021-09-13 10:00:00,8193,15,13640,5011,114,0,12296,40052
2021-09-13 09:00:00,8016,15,13151,5010,127,0,12730,39833
2021-09-13 08:00:00,8011,15,13126,5011,126,0,13438,40511
2021-09-13 07:00:00,8005,34,13578,5010,121,0,14267,41800
2021-09-13 06:00:00,8375,16,15133,5010,145,0,14448,43910
2021-09-13 05:00:00,9185,27,17543,5010,131,0,14224,46916
2021-09-13 04:00:00,9789,16,21375,5009,142,0,13470,50508
2021-09-13 03:00:00,9793,14,25171,5009,119,0,13012,53893
2021-09-13 02:00:00,9847,25,29890,5008,131,0,10972,56421
2021-09-13 01:00:00,9842,64,32937,5008,163,669,8246,57503
2021-09-13 00:00:00,9864,60,32161,5008,165,3907,7182,59159
2021-09-12 23:00:00,9832,63,33080,5008,163,5588,6083,60651
2021-09-12 22:00:00,9817,67,33676,5007,168,6045,5324,60938
2021-09-12 21:00:00,9775,63,32610,5007,176,6274,5841,60534
2021-09-12 20:00:00,9807,63,31264,5007,167,6487,5586,59207
2021-09-12 19:00:00,9834,61,29876,5007,176,6528,5019,56891
2021-09-12 18:00:00,9834,25,26074,5008,156,6799,5728,53842
2021-09-12 17:00:00,9762,95,21841,5009,148,6814,6422,50308
2021-09-12 16:00:00,9726,147,17470,5009,126,6448,7298,46439
2021-09-12 15:00:00,9479,119,15182,5010,134,5336,6768,42313
2021-09-12 14:00:00,8879,43,12046,5010,108,2354,9886,38989
2021-09-12 13:00:00,8861,66,10765,5010,127,111,11334,37031
2021-09-12 12:00:00,8625,65,10162,5009,121,0,12334,36982
2021-09-12 11:00:00,8361,51,9357,5009,116,0,13487,36951
2021-09-12 10:00:00,8360,17,8628,5009,113,0,14775,37319
2021-09-12 09:00:00,8381,17,8743,5008,107,0,15500,38174
2021-09-12 08:00:00,8370,19,8868,5008,113,0,16547,39343
2021-09-12 07:00:00,8533,36,9663,5008,121,0,17309,41084
2021-09-12 06:00:00,8977,16,10824,5008,126,0,18033,43250
2021-09-12 05:00:00,9537,16,12950,5008,133,0,18033,45944
2021-09-12 04:00:00,9670,15,16275,5007,124,0,17470,48801
2021-09-12 03:00:00,9886,15,20121,5007,135,0,16186,51594
2021-09-12 02:00:00,10242,19,25191,5006,116,0,13095,54127
2021-09-12 01:00:00,10611,65,29829,5005,150,571,9223,56026
2021-09-12 00:00:00,10637,65,30584,5005,161,3604,8064,58909
2021-09-11 23:00:00,10560,67,31298,5004,169,5638,7464,61015
2021-09-11 22:00:00,10543,67,31561,5003,193,6268,7007,61432
